Wall time,Step,Value
1526628065.2525613,600,0.9918749928474426
1526628126.0887196,1900,1.0
1526628154.208712,2500,0.9881250262260437
1526628230.1158814,4100,0.9212499856948853
1526628239.5468426,4300,0.9375
1526628253.6660104,4600,0.871874988079071
1526628291.3224938,5400,0.78125
1526628305.4365313,5700,0.8081250190734863
1526628375.965739,7200,0.8037499785423279
1526628390.0706964,7500,0.8256250023841858
1526628484.0993783,9500,0.8100000023841858
1526628521.7796662,10300,0.8362500071525574
1526628535.8755264,10600,0.8550000190734863
1526628540.574323,10700,0.8356249928474426
1526628573.4485617,11400,0.8324999809265137
1526628634.577271,12700,0.8806250095367432
1526628695.6474893,14000,0.8831250071525574
1526628747.387314,15100,0.9106249809265137
1526628770.8766425,15600,0.9006249904632568
1526628784.984555,15900,0.8793749809265137
1526628827.3229637,16800,0.8837500214576721
1526628832.0232027,16900,0.8943750262260437
1526628879.074383,17900,0.8700000047683716
1526628902.575021,18400,0.893750011920929
1526628911.9652848,18600,0.8856250047683716
1526628916.6600938,18700,0.9112499952316284
1526628935.4656951,19100,0.8837500214576721
1526628973.045959,19900,0.871874988079071
1526629010.6896677,20700,0.8924999833106995
1526629015.394507,20800,0.9006249904632568
1526629038.8764315,21300,0.8899999856948853
1526629090.609953,22400,0.8600000143051147
1526629118.8503416,23000,0.8743749856948853
1526629142.3457415,23500,0.9081249833106995
1526629212.8182085,25000,0.9012500047683716
1526629241.0682893,25600,0.8824999928474426
1526629264.5543292,26100,0.8881250023841858
1526629297.4424028,26800,0.8868749737739563
1526629316.226641,27200,0.9243749976158142
1526629325.6324825,27400,0.9087499976158142
1526629414.979344,29300,0.8993750214576721
1526629438.467552,29800,0.8987500071525574
1526629443.1645896,29900,0.9018750190734863
1526629466.7337716,30400,0.909375011920929
1526629490.2249632,30900,0.8949999809265137
1526629499.612157,31100,0.9075000286102295
1526629537.1859238,31900,0.9100000262260437
1526629541.8885403,32000,0.9112499952316284
1526629593.6140137,33100,0.9024999737739563
1526629635.9109397,34000,0.9243749976158142
1526629673.5145373,34800,0.9043750166893005
1526629748.7266817,36400,0.8949999809265137
1526629767.5207253,36800,0.9012500047683716
1526629814.5498397,37800,0.9156249761581421
1526630021.3642404,42200,0.9399999976158142
1526630026.0579653,42300,0.9243749976158142
1526630063.6998231,43100,0.925000011920929
1526630105.9751363,44000,0.9206249713897705
1526630115.3706133,44200,0.9137499928474426
1526630120.0634687,44300,0.9262499809265137
1526630134.1602223,44600,0.9268749952316284
1526630162.398108,45200,0.9437500238418579
1526630204.7127898,46100,0.9306250214576721
1526630218.811547,46400,0.9300000071525574
1526630223.5074198,46500,0.9337499737739563
1526630270.502057,47500,0.9293749928474426
1526630350.436699,49200,0.921875
1526630359.8328466,49400,0.9418749809265137
1526630449.14941,51300,0.940625011920929
1526630458.5409207,51500,0.9337499737739563
1526630472.635005,51800,0.9275000095367432
1526630510.3124528,52600,0.9393749833106995
1526630538.4895897,53200,0.9318749904632568
1526630547.8926716,53400,0.9256250262260437
1526630561.9800642,53700,0.9306250214576721
1526630590.1745007,54300,0.9231250286102295
1526630613.6605194,54800,0.9493749737739563
1526630660.6849258,55800,0.9200000166893005
1526630688.8951843,56400,0.9431250095367432
1526630717.0965316,57000,0.9362499713897705
1526630735.8964403,57400,0.9262499809265137
1526630764.1744103,58000,0.9243749976158142
1526630773.5755062,58200,0.9231250286102295
1526630787.6678963,58500,0.9393749833106995
1526630797.0689514,58700,0.9431250095367432
1526630801.7647016,58800,0.9318749904632568
1526630825.2506592,59300,0.9368749856948853
1526630829.954329,59400,0.9375
1526630872.2873187,60300,0.9443749785423279
1526630909.8752782,61100,0.918749988079071
1526630933.363659,61600,0.9318749904632568
1526630956.8647232,62100,0.9381250143051147
1526630966.2547505,62300,0.9431250095367432
1526631022.6889172,63500,0.9381250143051147
1526631055.6188204,64200,0.9300000071525574
1526631060.3141422,64300,0.9212499856948853
1526631069.7058945,64500,0.9399999976158142
1526631083.8025234,64800,0.9237499833106995
1526631093.1992059,65000,0.9331250190734863
1526631149.6303751,66200,0.9287499785423279
1526631163.7233386,66500,0.9318749904632568
1526631182.5210757,66900,0.9231250286102295
1526631196.621028,67200,0.9318749904632568
1526631210.7068996,67500,0.9268749952316284
1526631229.5591755,67900,0.918749988079071
1526631234.253694,68000,0.9424999952316284
1526631253.0433223,68400,0.9474999904632568
1526631276.5277648,68900,0.9456250071525574
1526631328.292253,70000,0.9306250214576721
1526631361.2503996,70700,0.9287499785423279
1526631398.8433676,71500,0.934374988079071
1526631417.6397057,71900,0.9506250023841858
1526631436.426228,72300,0.9300000071525574
1526631441.1214302,72400,0.9474999904632568
1526631474.0908854,73100,0.9468749761581421
1526631516.3727071,74000,0.9431250095367432
1526631535.1683707,74400,0.9412500262260437
1526631553.9579453,74800,0.9518749713897705
1526631572.8117962,75200,0.9362499713897705
1526631577.5060332,75300,0.9581249952316284
1526631596.3022757,75700,0.9268749952316284
1526631638.6159077,76600,0.9537500143051147
1526631657.3964064,77000,0.9337499737739563
1526631662.0959606,77100,0.949999988079071
1526631666.799575,77200,0.9518749713897705
1526631676.1987288,77400,0.9437500238418579
1526631680.8934734,77500,0.940625011920929
1526631709.1419547,78100,0.9593750238418579
1526631727.9326935,78500,0.9387500286102295
1526631732.6317365,78600,0.9431250095367432
1526631742.0179055,78800,0.9368749856948853
1526631765.5184476,79300,0.9493749737739563
1526631770.2189968,79400,0.9331250190734863
1526631774.911717,79500,0.9381250143051147
1526631793.7086124,79900,0.9493749737739563
1526631812.5523157,80300,0.9449999928474426
1526631836.037325,80800,0.9325000047683716
1526631840.7339306,80900,0.940625011920929
1526631845.4375534,81000,0.9362499713897705
1526631953.6019702,83300,0.9481250047683716
1526631972.3885324,83700,0.9612500071525574
1526631981.793119,83900,0.9474999904632568
1526632005.269893,84400,0.9431250095367432
1526632118.1622903,86800,0.9375
1526632127.5557704,87000,0.9462500214576721
1526632151.0509305,87500,0.9449999928474426
1526632160.5137367,87700,0.9606249928474426
1526632179.3477163,88100,0.9481250047683716
1526632188.7434537,88300,0.9399999976158142
1526632226.3352737,89100,0.9537500143051147
1526632254.5286617,89700,0.9312499761581421
1526632273.3857677,90100,0.9512500166893005
1526632306.2679567,90800,0.9693750143051147
1526632315.6670768,91000,0.9574999809265137
1526632343.8486466,91600,0.9449999928474426
1526632353.254501,91800,0.9375
1526632367.3531938,92100,0.9412500262260437
1526632381.4785955,92400,0.9368749856948853
1526632419.1357944,93200,0.9481250047683716
1526632423.8302102,93300,0.9537500143051147
1526632437.9207795,93600,0.9481250047683716
1526632470.8244817,94300,0.9506250023841858
1526632484.9289172,94600,0.9456250071525574
1526632527.2617784,95500,0.9593750238418579
1526632546.0630567,95900,0.9543750286102295
1526632560.1493099,96200,0.9506250023841858
1526632564.8427634,96300,0.9662500023841858
1526632607.1294222,97200,0.9518749713897705
1526632611.8230584,97300,0.9599999785423279
1526632630.6728592,97700,0.9512500166893005
1526632640.0683618,97900,0.9381250143051147
1526632644.762437,98000,0.9474999904632568
1526632663.5574613,98400,0.9537500143051147
1526632668.2617586,98500,0.9300000071525574
1526632682.350773,98800,0.9593750238418579
1526632687.0450513,98900,0.9512500166893005
1526632724.6610315,99700,0.9524999856948853
1526632743.526307,100100,0.9631249904632568
1526632752.9158823,100300,0.9468749761581421
1526632762.3250551,100500,0.9412500262260437
1526632767.019727,100600,0.9512500166893005
1526632809.2853394,101500,0.9612500071525574
1526632823.3942568,101800,0.9418749809265137
1526632861.0368688,102600,0.9456250071525574
1526632870.4278357,102800,0.9549999833106995
1526632917.436005,103800,0.9437500238418579
1526632950.3199546,104500,0.9581249952316284
1526633011.4943366,105800,0.9518749713897705
1526633039.6887496,106400,0.9424999952316284
1526633053.781352,106700,0.9487500190734863
1526633063.1715186,106900,0.9568750262260437
1526633081.970754,107300,0.9518749713897705
1526633100.8286877,107700,0.949999988079071
1526633110.2224667,107900,0.9549999833106995
1526633133.7069037,108400,0.9556249976158142
1526633138.4070232,108500,0.9556249976158142
1526633180.6865077,109400,0.9481250047683716
1526633208.8712528,110000,0.9331250190734863
1526633227.7355342,110400,0.9387500286102295
1526633232.4275372,110500,0.9574999809265137
1526633279.4109197,111500,0.9487500190734863
1526633302.9441106,112000,0.9612500071525574
1526633368.7671316,113400,0.9568750262260437
1526633378.1664274,113600,0.9581249952316284
1526633472.1818147,115600,0.9593750238418579
1526633476.8819654,115700,0.9549999833106995
1526633495.6732774,116100,0.9474999904632568
1526633500.377324,116200,0.9556249976158142
1526633505.0777133,116300,0.9375
1526633589.7381496,118100,0.9631249904632568
1526633646.1176617,119300,0.965624988079071
1526633650.8119428,119400,0.953125
1526633679.0042098,120000,0.9487500190734863
1526633688.4536722,120200,0.971875011920929
1526633711.9399657,120700,0.9618750214576721
1526633834.1417277,123300,0.9574999809265137
1526633843.5499632,123500,0.9418749809265137
1526633890.5757139,124500,0.9593750238418579
1526633942.4662638,125600,0.9493749737739563
1526633956.558482,125900,0.9624999761581421
1526633970.6452234,126200,0.9474999904632568
1526634031.7036717,127500,0.9449999928474426
1526634064.6516638,128200,0.9581249952316284
1526634092.827706,128800,0.9606249928474426
1526634125.740517,129500,0.96875
1526634153.99037,130100,0.9599999785423279
1526634200.9866436,131100,0.9537500143051147
1526634224.4791,131600,0.9537500143051147
1526634229.1766326,131700,0.9781249761581421
1526634243.2629464,132000,0.965624988079071
1526634271.505805,132600,0.9581249952316284
1526634280.9059138,132800,0.9549999833106995
1526634294.999314,133100,0.9518749713897705
1526634309.086047,133400,0.9587500095367432
1526634323.1930103,133700,0.9543750286102295
1526634327.8881273,133800,0.9568750262260437
1526634412.5407863,135600,0.9543750286102295
1526634483.0426533,137100,0.9593750238418579
1526634553.5679169,138600,0.949999988079071
1526634567.6720862,138900,0.9606249928474426
1526634572.3673463,139000,0.9543750286102295
1526634581.752559,139200,0.9700000286102295
1526634586.447143,139300,0.9606249928474426
1526634689.9008942,141500,0.9674999713897705
1526634713.392979,142000,0.940625011920929
1526634727.4838316,142300,0.9706249833106995
1526634746.3353732,142700,0.9643750190734863
1526634755.7396536,142900,0.9556249976158142
1526634774.6671455,143300,0.9518749713897705
1526634793.4966779,143700,0.9681249856948853
1526634812.2791643,144100,0.9587500095367432
1526634929.802038,146600,0.9624999761581421
1526634934.504845,146700,0.9643750190734863
1526634986.2672489,147800,0.9493749737739563
1526635023.84616,148600,0.9662500023841858
1526635028.5432856,148700,0.9674999713897705
1526635042.6418896,149000,0.9693750143051147
1526635052.0301993,149200,0.96875
1526635056.7279274,149300,0.9637500047683716
1526635099.1288538,150200,0.9537500143051147
1526635132.0115285,150900,0.9587500095367432
1526635202.4658175,152400,0.9606249928474426
1526635207.1572216,152500,0.9606249928474426
1526635221.3233502,152800,0.9281250238418579
1526635334.1525543,155200,0.953125
1526635338.8546808,155300,0.9750000238418579
1526635348.2606046,155500,0.9581249952316284
1526635381.163258,156200,0.9618750214576721
1526635414.0491033,156900,0.9649999737739563
1526635418.7402668,157000,0.9537500143051147
1526635461.088407,157900,0.9593750238418579
1526635479.876693,158300,0.9750000238418579
1526635489.2659285,158500,0.9606249928474426
1526635508.0665228,158900,0.96875
1526635550.3822596,159800,0.9593750238418579
1526635583.3233464,160500,0.9618750214576721
1526635588.0174794,160600,0.9762499928474426
1526635611.5088708,161100,0.956250011920929
1526635649.0790417,161900,0.9518749713897705
1526635691.4444904,162800,0.9618750214576721
1526635696.139443,162900,0.9612500071525574
1526635714.9209085,163300,0.9481250047683716
1526635738.4261863,163800,0.9587500095367432
1526635752.5451624,164100,0.9481250047683716
1526635761.9591396,164300,0.9493749737739563
1526635776.0591204,164600,0.96875
1526635790.1516104,164900,0.9618750214576721
1526635809.056046,165300,0.9756249785423279
1526635846.6431425,166100,0.96875
1526635884.2347093,166900,0.9418749809265137
1526635903.0245655,167300,0.9574999809265137
1526635917.1733592,167600,0.9737499952316284
1526635921.8672526,167700,0.9712499976158142
