Wall time,Step,Value
1526628065.2525444,600,0.13307224214076996
1526628126.088703,1900,0.08293105661869049
1526628154.2086957,2500,0.02254405990242958
1526628230.1158638,4100,0.0589638352394104
1526628239.5468256,4300,0.07684572786092758
1526628253.6659935,4600,0.13053074479103088
1526628291.3224766,5400,0.08331694453954697
1526628305.436514,5700,0.09597676247358322
1526628375.9657218,7200,0.09915081411600113
1526628390.0706782,7500,0.09439178556203842
1526628484.0993612,9500,0.09401626884937286
1526628521.7796488,10300,0.06713558733463287
1526628535.8754957,10600,0.08411314338445663
1526628540.5743058,10700,0.11075246334075928
1526628573.4485443,11400,0.1376163214445114
1526628634.5772536,12700,0.07642675191164017
1526628695.6474588,14000,0.07798656821250916
1526628747.3872967,15100,0.0556660071015358
1526628770.8766258,15600,0.07171477377414703
1526628784.9845378,15900,0.09159468859434128
1526628827.3229463,16800,0.08900433033704758
1526628832.0231857,16900,0.0703856498003006
1526628879.0743537,17900,0.0852736085653305
1526628902.5750036,18400,0.09331781417131424
1526628911.9652674,18600,0.11010774224996567
1526628916.6600647,18700,0.09704392403364182
1526628935.4656777,19100,0.08650378882884979
1526628973.0459294,19900,0.09130574762821198
1526629010.6896505,20700,0.08707669377326965
1526629015.3944898,20800,0.06252783536911011
1526629038.8764143,21300,0.08761874586343765
1526629090.6099355,22400,0.08378084003925323
1526629118.850324,23000,0.07628997415304184
1526629142.3457243,23500,0.07170118391513824
1526629212.8181915,25000,0.0713249072432518
1526629241.068272,25600,0.0724206492304802
1526629264.554312,26100,0.07786015421152115
1526629297.4423862,26800,0.08194722980260849
1526629316.2266235,27200,0.07946908473968506
1526629325.6324656,27400,0.07482162117958069
1526629414.9793265,29300,0.10610824823379517
1526629438.467535,29800,0.10080616921186447
1526629443.1645725,29900,0.07961908727884293
1526629466.733754,30400,0.08776062726974487
1526629490.224945,30900,0.07851140946149826
1526629499.6121407,31100,0.10228712111711502
1526629537.1859028,31900,0.07677372545003891
1526629541.8885233,32000,0.06720316410064697
1526629593.6139965,33100,0.07219371199607849
1526629635.910922,34000,0.07446997612714767
1526629673.5145192,34800,0.09179539233446121
1526629748.7266643,36400,0.05367109552025795
1526629767.5207086,36800,0.09031829237937927
1526629814.5498097,37800,0.06946990638971329
1526630021.3642232,42200,0.09781336784362793
1526630026.0579479,42300,0.08716042339801788
1526630063.6998057,43100,0.04608379304409027
1526630105.9751194,44000,0.09283589571714401
1526630115.3705962,44200,0.08690101653337479
1526630120.0634317,44300,0.07201911509037018
1526630134.160205,44600,0.06621714681386948
1526630162.3980906,45200,0.08143971860408783
1526630204.7127726,46100,0.07596859335899353
1526630218.8115304,46400,0.07712867856025696
1526630223.507403,46500,0.09372304379940033
1526630270.5020278,47500,0.07660889625549316
1526630350.4366806,49200,0.07177271693944931
1526630359.83283,49400,0.07241535186767578
1526630449.149393,51300,0.07470424473285675
1526630458.5409029,51500,0.08046317100524902
1526630472.634988,51800,0.054018840193748474
1526630510.3124232,52600,0.07286287099123001
1526630538.4895723,53200,0.057287998497486115
1526630547.892654,53400,0.07297011464834213
1526630561.9800475,53700,0.08134772628545761
1526630590.1744826,54300,0.0778311938047409
1526630613.6605027,54800,0.07114578038454056
1526630660.6849086,55800,0.07207466661930084
1526630688.8951674,56400,0.059394676238298416
1526630717.0965142,57000,0.07813692092895508
1526630735.896423,57400,0.045525260269641876
1526630764.174393,58000,0.06019258499145508
1526630773.575476,58200,0.08058129996061325
1526630787.667879,58500,0.06577721983194351
1526630797.0689335,58700,0.06420396268367767
1526630801.7646844,58800,0.06585194170475006
1526630825.2506416,59300,0.08549074828624725
1526630829.9543118,59400,0.07604069262742996
1526630872.287301,60300,0.06269925832748413
1526630909.8752618,61100,0.07881974428892136
1526630933.3636296,61600,0.07534798234701157
1526630956.8647058,62100,0.059728991240262985
1526630966.254734,62300,0.07512640208005905
1526631022.6889007,63500,0.056129276752471924
1526631055.618803,64200,0.06002131104469299
1526631060.3141253,64300,0.056799694895744324
1526631069.7058773,64500,0.05681241303682327
1526631083.8024938,64800,0.08763372898101807
1526631093.199172,65000,0.0591924749314785
1526631149.6303577,66200,0.063109390437603
1526631163.7233214,66500,0.06874993443489075
1526631182.521058,66900,0.07910871505737305
1526631196.62101,67200,0.07413472980260849
1526631210.7068825,67500,0.07173915952444077
1526631229.5591586,67900,0.07139688730239868
1526631234.2536645,68000,0.08343493193387985
1526631253.0433052,68400,0.0951172411441803
1526631276.5277472,68900,0.07899355888366699
1526631328.2922359,70000,0.06452223658561707
1526631361.250383,70700,0.09529347717761993
1526631398.8433504,71500,0.0758059099316597
1526631417.6396763,71900,0.06588197499513626
1526631436.426211,72300,0.07033084332942963
1526631441.1214128,72400,0.053243763744831085
1526631474.0908678,73100,0.07113964855670929
1526631516.3726902,74000,0.08465622365474701
1526631535.1683536,74400,0.0765114352107048
1526631553.9579284,74800,0.07359829545021057
1526631572.8117795,75200,0.059763386845588684
1526631577.5060155,75300,0.08606786280870438
1526631596.3022585,75700,0.058789171278476715
1526631638.6158903,76600,0.12870194017887115
1526631657.3963895,77000,0.07200416922569275
1526631662.0959435,77100,0.09587923437356949
1526631666.7995572,77200,0.06955263018608093
1526631676.1986988,77400,0.07536501437425613
1526631680.893457,77500,0.08769351989030838
1526631709.1419373,78100,0.08710581064224243
1526631727.9326763,78500,0.07180501520633698
1526631732.6317194,78600,0.06875021755695343
1526631742.0178883,78800,0.08656859397888184
1526631765.5184307,79300,0.04659709706902504
1526631770.2189796,79400,0.04793396219611168
1526631774.9116998,79500,0.06060827895998955
1526631793.7085955,79900,0.07745961099863052
1526631812.5522988,80300,0.07121487706899643
1526631836.037308,80800,0.05982202664017677
1526631840.7339132,80900,0.06866709142923355
1526631845.4375358,81000,0.08287587016820908
1526631953.6019528,83300,0.07955534756183624
1526631972.3885155,83700,0.06873586028814316
1526631981.793102,83900,0.09244554489850998
1526632005.2698753,84400,0.0638754665851593
1526632118.1622732,86800,0.0630863606929779
1526632127.5557532,87000,0.08930892497301102
