Wall time,Step,Value
1526612680.8257616,600,0.424264132976532
1526612686.1435788,700,0.4695323705673218
1526612707.4591913,1100,0.3873450756072998
1526612712.791186,1200,0.3441919684410095
1526612723.457824,1400,0.353622168302536
1526612728.8016524,1500,0.4317997097969055
1526612734.1477141,1600,0.38962605595588684
1526612750.212894,1900,0.45505210757255554
1526612755.5615504,2000,0.4802941083908081
1526612760.91434,2100,0.43091723322868347
1526612782.3373861,2500,0.43803471326828003
1526612831.5608459,3400,0.4330964982509613
1526612847.6920717,3700,0.41542577743530273
1526612869.157975,4100,0.40139341354370117
1526612879.9020214,4300,0.36445602774620056
1526612890.6363325,4500,0.32650747895240784
1526612896.0002067,4600,0.368154913187027
1526612906.7532444,4800,0.3326086699962616
1526612917.4992678,5000,0.36957070231437683
1526612922.8838787,5100,0.2910805940628052
1526612938.980476,5400,0.32200977206230164
1526612944.3386652,5500,0.29442596435546875
1526612949.6954005,5600,0.34010449051856995
1526612955.0451593,5700,0.3395320475101471
1526612960.3982353,5800,0.32525116205215454
1526612981.7957664,6200,0.3291751444339752
1526612992.8978484,6400,0.316172331571579
1526613004.2579527,6600,0.33517593145370483
1526613009.9998026,6700,0.2913922667503357
1526613015.824739,6800,0.29482194781303406
1526613021.3957186,6900,0.3118881583213806
1526613037.5784357,7200,0.30164191126823425
1526613042.9567766,7300,0.2568725347518921
1526613048.3443387,7400,0.30154889822006226
1526613053.7424624,7500,0.32613998651504517
1526613080.976966,8000,0.30761128664016724
1526613108.2867706,8500,0.2795332670211792
1526613113.680371,8600,0.2529470920562744
1526613124.6480403,8800,0.275411456823349
1526613130.0835912,8900,0.2967964708805084
1526613135.4616754,9000,0.27417299151420593
1526613162.8508778,9500,0.2377776801586151
1526613206.699728,10300,0.2268056422472
1526613223.0392692,10600,0.22395414113998413
1526613228.5772429,10700,0.22071346640586853
1526613267.4808662,11400,0.23816411197185516
1526613284.0175867,11700,0.22979231178760529
1526613294.9883764,11900,0.2506111264228821
1526613327.8929486,12500,0.21361616253852844
1526613333.454475,12600,0.19944928586483002
1526613338.9966924,12700,0.182867631316185
1526613355.4221182,13000,0.18873867392539978
1526613360.8149529,13100,0.1881263703107834
1526613399.2401986,13800,0.21333642303943634
1526613410.2906802,14000,0.1893017590045929
1526613421.2102077,14200,0.19568100571632385
1526613426.801471,14300,0.17402292788028717
1526613432.3666797,14400,0.2740266025066376
1526613437.8677533,14500,0.18500545620918274
1526613470.9605844,15100,0.20930208265781403
1526613498.08058,15600,0.21957193315029144
1526613508.8433814,15800,0.20293425023555756
1526613514.2292676,15900,0.20694029331207275
1526613519.6128724,16000,0.21763372421264648
1526613535.7665472,16300,0.22654342651367188
1526613551.988582,16600,0.2034481167793274
1526613562.7864017,16800,0.23849275708198547
1526613568.1974845,16900,0.22533608973026276
1526613584.40765,17200,0.25730425119400024
1526613611.4828258,17700,0.19025512039661407
1526613616.8914342,17800,0.18412445485591888
1526613622.282431,17900,0.18620409071445465
1526613633.0865943,18100,0.2036116123199463
1526613649.7319703,18400,0.17048530280590057
1526613660.679944,18600,0.18672451376914978
1526613666.0812664,18700,0.19722215831279755
1526613677.1048634,18900,0.1738380491733551
1526613688.0124166,19100,0.18507954478263855
1526613693.4471195,19200,0.16729527711868286
1526613731.7076278,19900,0.1852385699748993
1526613775.388318,20700,0.18306918442249298
1526613780.788174,20800,0.24481049180030823
1526613786.3748884,20900,0.1838185340166092
1526613808.4394264,21300,0.1510659158229828
1526613824.6327796,21600,0.2026282101869583
1526613841.297537,21900,0.1937193125486374
1526613863.5641487,22300,0.216883584856987
1526613869.1409042,22400,0.1812794804573059
1526613880.2068303,22600,0.17537696659564972
1526613891.284016,22800,0.2232627272605896
1526613902.225452,23000,0.19866859912872314
1526613918.7167892,23300,0.2084684520959854
1526613924.1589158,23400,0.16561351716518402
1526613929.6349528,23500,0.1907002180814743
1526613946.2758436,23800,0.22497063875198364
1526614000.5892506,24800,0.1755942553281784
1526614011.3652382,25000,0.17746569216251373
1526614043.7215936,25600,0.2154581993818283
1526614059.908847,25900,0.1540173888206482
1526614065.31896,26000,0.1802510768175125
1526614070.731386,26100,0.18023505806922913
1526614076.108779,26200,0.18010422587394714
1526614086.942178,26400,0.15933029353618622
1526614108.5361814,26800,0.19971106946468353
1526614119.3241224,27000,0.17118318378925323
1526614130.1290843,27200,0.19321882724761963
1526614140.923188,27400,0.19063331186771393
1526614167.894153,27900,0.17523354291915894
1526614179.0115042,28100,0.16633468866348267
1526614200.671512,28500,0.1536763459444046
1526614238.6771462,29200,0.19208596646785736
1526614244.0899322,29300,0.19429613649845123
1526614271.0480967,29800,0.16842271387577057
1526614276.4333816,29900,0.1886705607175827
1526614281.820269,30000,0.17024950683116913
1526614292.6286974,30200,0.17646805942058563
1526614298.0116751,30300,0.21192976832389832
1526614303.4000041,30400,0.1821218729019165
1526614325.0850546,30800,0.14503133296966553
1526614330.461544,30900,0.14925451576709747
1526614341.2130184,31100,0.15300627052783966
1526614357.360472,31400,0.15436147153377533
1526614378.9589584,31800,0.17401309311389923
1526614384.3578289,31900,0.15307751297950745
1526614389.7567089,32000,0.1577642261981964
1526614395.150989,32100,0.16772033274173737
1526614405.9357283,32300,0.1486310511827469
1526614422.127146,32600,0.14676697552204132
1526614427.5123267,32700,0.16781195998191833
1526614432.9077282,32800,0.13598816096782684
1526614449.086713,33100,0.15296803414821625
1526614454.479342,33200,0.2003035843372345
1526614465.2596667,33400,0.17055143415927887
1526614497.61679,34000,0.1593105047941208
1526614508.3998392,34200,0.17944665253162384
1526614524.571583,34500,0.15995579957962036
1526614529.9709985,34600,0.21091695129871368
1526614540.7658384,34800,0.17259083688259125
1526614546.1659029,34900,0.1835424304008484
1526614573.1566103,35400,0.15027175843715668
1526614578.5466142,35500,0.17236462235450745
1526614589.3504367,35700,0.16032201051712036
1526614600.1450477,35900,0.16855140030384064
1526614610.9356225,36100,0.15770798921585083
1526614627.1153183,36400,0.1904435008764267
1526614648.688152,36800,0.12918031215667725
1526614670.2610636,37200,0.1395917534828186
1526614681.067171,37400,0.1569633185863495
1526614702.908949,37800,0.15355028212070465
1526614708.321249,37900,0.15006493031978607
1526614713.8737278,38000,0.14576637744903564
1526614724.7053864,38200,0.15972761809825897
1526614730.1097438,38300,0.1516413390636444
1526614751.8869727,38700,0.1302688866853714
1526614757.2761188,38800,0.14262616634368896
1526614762.6705399,38900,0.14495106041431427
1526614778.8095763,39200,0.18528549373149872
1526614784.2007463,39300,0.12783552706241608
1526614789.58261,39400,0.16844402253627777
1526614843.415076,40400,0.1473495364189148
1526614870.3098156,40900,0.14761137962341309
1526614907.954088,41600,0.14051876962184906
1526614913.32732,41700,0.12400820106267929
1526614940.2208223,42200,0.14677168428897858
1526614945.5975602,42300,0.13481323421001434
1526614956.3421788,42500,0.13663916289806366
1526614967.1391742,42700,0.1255239099264145
1526614988.6532986,43100,0.14122983813285828
1526615037.0397706,44000,0.1147533431649208
1526615042.4139318,44100,0.13282959163188934
1526615047.793922,44200,0.15098531544208527
1526615053.1832004,44300,0.13169777393341064
1526615069.3392692,44600,0.14704687893390656
1526615101.6402164,45200,0.13874171674251556
1526615139.2810473,45900,0.11788279563188553
1526615144.6579049,46000,0.09807003289461136
1526615150.039405,46100,0.13909760117530823
1526615155.4173586,46200,0.17517521977424622
1526615166.1692047,46400,0.12054795771837234
1526615171.543242,46500,0.12821844220161438
1526615187.6792176,46800,0.14620259404182434
1526615193.053595,46900,0.13057579100131989
1526615198.42792,47000,0.1536751687526703
1526615219.9398968,47400,0.12885920703411102
1526615225.315037,47500,0.15282222628593445
1526615246.8566587,47900,0.11741834133863449
1526615284.5000103,48600,0.14451763033866882
1526615300.6325452,48900,0.11640918999910355
1526615306.019625,49000,0.15445417165756226
1526615316.7688928,49200,0.12303277105093002
1526615327.5203178,49400,0.143483966588974
1526615343.685663,49700,0.1464911848306656
1526615402.8727865,50800,0.12614509463310242
1526615419.0020769,51100,0.1270008683204651
1526615424.3765116,51200,0.1252981424331665
1526615429.7578683,51300,0.12011760473251343
1526615440.5202477,51500,0.1453760415315628
1526615451.2682314,51700,0.14722368121147156
1526615456.6436956,51800,0.12207803130149841
1526615467.4112384,52000,0.1415282040834427
1526615494.3002305,52500,0.16018660366535187
1526615499.705334,52600,0.1180758997797966
1526615531.9642007,53200,0.13510851562023163
1526615542.7121565,53400,0.08780482411384583
1526615548.0932696,53500,0.11589905619621277
1526615553.4769325,53600,0.15560485422611237
1526615558.85064,53700,0.13771043717861176
1526615564.2229848,53800,0.13033971190452576
1526615569.5979328,53900,0.12809185683727264
1526615574.9721265,54000,0.14886149764060974
1526615580.3513174,54100,0.12762701511383057
1526615585.737075,54200,0.15388813614845276
1526615591.11624,54300,0.17027868330478668
1526615601.8633256,54500,0.12229981273412704
1526615618.022357,54800,0.15867896378040314
1526615623.404574,54900,0.14696703851222992
1526615628.7873073,55000,0.15244489908218384
1526615639.561484,55200,0.13738565146923065
1526615661.0698628,55600,0.13196337223052979
1526615671.8194706,55800,0.17078612744808197
1526615682.574628,56000,0.11057392507791519
1526615704.0845497,56400,0.19812330603599548
1526615709.469953,56500,0.1295500546693802
1526615714.8551228,56600,0.15030217170715332
1526615736.3522387,57000,0.15256419777870178
1526615757.8658316,57400,0.14376214146614075
1526615763.2406766,57500,0.11290158331394196
1526615779.4072177,57800,0.16714617609977722
1526615790.1570117,58000,0.17224711179733276
1526615795.5312734,58100,0.133879154920578
1526615800.9100347,58200,0.15101128816604614
1526615806.2949142,58300,0.1165197566151619
1526615811.6720123,58400,0.17283090949058533
1526615817.0459018,58500,0.16861124336719513
1526615827.7988887,58700,0.13814802467823029
1526615833.180769,58800,0.13383953273296356
1526615860.065941,59300,0.13366185128688812
1526615865.452307,59400,0.14986971020698547
1526615881.5819526,59700,0.12433801591396332
1526615886.9593344,59800,0.1472446322441101
1526615903.1512392,60100,0.1312471181154251
1526615913.9076748,60300,0.11742252856492996
1526615935.4235272,60700,0.13203494250774384
1526615946.1747,60900,0.11979519575834274
1526615956.916254,61100,0.14817726612091064
1526615967.6797605,61300,0.11160866916179657
1526615983.803335,61600,0.14349356293678284
1526616005.3139474,62000,0.11765104532241821
1526616010.6887717,62100,0.1218855157494545
1526616021.4374142,62300,0.11239790916442871
1526616037.5913465,62600,0.09745877981185913
1526616059.1057231,63000,0.15494230389595032
1526616085.9835284,63500,0.13898366689682007
1526616123.6195598,64200,0.11558768153190613
1526616128.9952857,64300,0.14576783776283264
1526616139.7397923,64500,0.14024893939495087
1526616145.123552,64600,0.11608336120843887
1526616150.5060484,64700,0.12049515545368195
1526616155.8782008,64800,0.11339978873729706
1526616161.251201,64900,0.11508002132177353
1526616166.6367009,65000,0.16070379316806793
1526616182.8277113,65300,0.1476043164730072
1526616204.3376832,65700,0.1588963270187378
1526616209.7174504,65800,0.10944777727127075
1526616231.2422073,66200,0.11425253003835678
1526616247.3766358,66500,0.1167500838637352
1526616258.1314974,66700,0.10664762556552887
1526616263.5038006,66800,0.11797194927930832
1526616268.8863256,66900,0.12804728746414185
1526616285.0242965,67200,0.13394655287265778
1526616290.3966696,67300,0.1393083781003952
1526616295.770728,67400,0.102020263671875
1526616301.1503255,67500,0.08891265839338303
1526616306.5607426,67600,0.13767440617084503
1526616317.313567,67800,0.10905755311250687
1526616322.6858776,67900,0.11191333085298538
1526616328.06,68000,0.1197764202952385
1526616338.8199263,68200,0.09459767490625381
1526616344.1935086,68300,0.12437870353460312
1526616349.5663857,68400,0.09126187115907669
1526616354.939381,68500,0.11833938211202621
1526616360.3200655,68600,0.1334768384695053
1526616365.7002149,68700,0.1266324818134308
1526616376.4535701,68900,0.11959108710289001
1526616381.8268511,69000,0.12378985434770584
1526616419.4675045,69700,0.18797792494297028
1526616435.6166127,70000,0.13468192517757416
1526616441.0193436,70100,0.120418980717659
1526616446.3923833,70200,0.1324843466281891
1526616457.169799,70400,0.1134839579463005
1526616473.338435,70700,0.10233983397483826
1526616484.0891564,70900,0.12995928525924683
1526616494.8506906,71100,0.13894608616828918
1526616516.3706183,71500,0.18290609121322632
1526616537.884871,71900,0.10069254785776138
1526616543.2626204,72000,0.12591202557086945
1526616554.0207705,72200,0.12010031193494797
1526616559.403759,72300,0.12405718863010406
1526616564.7760718,72400,0.12392576038837433
1526616570.151003,72500,0.10009879618883133
1526616575.5551984,72600,0.10815184563398361
1526616602.449973,73100,0.11911225318908691
1526616634.7130473,73700,0.11574773490428925
1526616645.467587,73900,0.1012808233499527
1526616650.8504324,74000,0.12590663135051727
1526616656.2277205,74100,0.12372905015945435
1526616661.6044424,74200,0.16440807282924652
1526616672.3606856,74400,0.10884448140859604
1526616688.4904964,74700,0.11460407078266144
1526616693.8648117,74800,0.13461913168430328
1526616710.0685747,75100,0.08899813145399094
1526616715.4431965,75200,0.13500872254371643
1526616720.818127,75300,0.11734791845083237
1526616731.5941153,75500,0.1516612023115158
1526616742.3762033,75700,0.16419276595115662
1526616774.6556454,76300,0.12748509645462036
1526616790.7911167,76600,0.14795728027820587
1526616796.162489,76700,0.09848242253065109
1526616812.3064086,77000,0.11653318256139755
1526616817.680365,77100,0.11890634894371033
1526616823.0548923,77200,0.0990903303027153
1526616833.8145528,77400,0.08893943578004837
1526616839.1969242,77500,0.11549881845712662
1526616844.6023166,77600,0.16716134548187256
1526616871.4832952,78100,0.11904296278953552
1526616892.9946735,78500,0.10445242375135422
1526616898.3776543,78600,0.13548269867897034
1526616909.125997,78800,0.17485368251800537
1526616919.873153,79000,0.11276217550039291
1526616930.6368906,79200,0.11514374613761902
1526616936.0113616,79300,0.1185527965426445
1526616941.382777,79400,0.13150028884410858
1526616946.7566142,79500,0.1365320384502411
1526616952.1388338,79600,0.12003277987241745
1526616957.5206025,79700,0.09919539839029312
1526616968.2717655,79900,0.1100330650806427
1526616979.04998,80100,0.20498202741146088
1526616989.8114533,80300,0.12029164284467697
1526617005.9368565,80600,0.09486165642738342
1526617016.6952555,80800,0.12413780391216278
1526617022.098857,80900,0.09136632084846497
1526617027.4784212,81000,0.1331225335597992
1526617048.9846323,81400,0.16912652552127838
1526617059.7463293,81600,0.10148999094963074
1526617065.1180696,81700,0.11590474098920822
1526617075.8696415,81900,0.14059387147426605
1526617092.01456,82200,0.12861044704914093
1526617113.5434828,82600,0.12195903807878494
1526617129.6728747,82900,0.10291669517755508
1526617145.8041813,83200,0.10449521988630295
1526617151.1918702,83300,0.10422101616859436
1526617161.9409359,83500,0.10227373242378235
1526617172.700197,83700,0.16892661154270172
1526617183.4593837,83900,0.11059831082820892
1526617210.3434384,84400,0.1244540736079216
1526617221.0927534,84600,0.12715096771717072
1526617226.4680722,84700,0.08229087293148041
1526617231.8410747,84800,0.13862094283103943
1526617237.2263458,84900,0.12229346483945847
1526617253.375516,85200,0.125018909573555
1526617285.6231391,85800,0.12805263698101044
1526617296.3868618,86000,0.0975358784198761
1526617301.7805512,86100,0.09147123992443085
1526617307.1562862,86200,0.13074974715709686
1526617317.9214973,86400,0.10571511089801788
1526617339.4633667,86800,0.13025371730327606
1526617350.2267797,87000,0.10431733727455139
1526617355.5938148,87100,0.09679295122623444
1526617377.0974436,87500,0.11967741698026657
1526617382.6338387,87600,0.1553562581539154
1526617388.0012531,87700,0.1335403174161911
1526617393.3753083,87800,0.11868497729301453
1526617409.4901302,88100,0.0908455029129982
1526617414.8579817,88200,0.12311132997274399
1526617420.2251208,88300,0.13596992194652557
1526617430.9733062,88500,0.1042802482843399
1526617447.0829935,88800,0.10238417237997055
1526617457.8312004,89000,0.10101225227117538
1526617463.205553,89100,0.1196148693561554
1526617473.9409654,89300,0.0877324640750885
1526617479.3083978,89400,0.10014216601848602
1526617495.430404,89700,0.08819986879825592
1526617511.5380936,90000,0.10220073163509369
1526617516.940389,90100,0.10748002678155899
1526617554.5785763,90800,0.10406163334846497
1526617559.9610279,90900,0.1108405813574791
1526617565.330155,91000,0.11694804579019547
1526617570.697952,91100,0.11244530975818634
1526617576.0772276,91200,0.09858966618776321
1526617581.470415,91300,0.10442036390304565
1526617586.8518226,91400,0.10907144844532013
1526617597.6075447,91600,0.1472550332546234
1526617602.9767497,91700,0.12152368575334549
1526617608.3428462,91800,0.1285068541765213
1526617624.4628706,92100,0.10632193833589554
1526617629.8392465,92200,0.11227405071258545
1526617635.21322,92300,0.11062546074390411
1526617640.5804768,92400,0.12138929963111877
1526617651.3637364,92600,0.1018146425485611
1526617683.6018598,93200,0.1114761158823967
1526617688.971707,93300,0.1161087304353714
1526617705.072493,93600,0.11780673265457153
1526617742.6854227,94300,0.14116761088371277
1526617758.788408,94600,0.10690654069185257
1526617796.4262998,95300,0.07688570767641068
1526617801.8030736,95400,0.123195581138134
1526617807.1697555,95500,0.1049828827381134
1526617817.9044213,95700,0.1208731010556221
1526617823.2732663,95800,0.12361666560173035
1526617828.6513124,95900,0.13206808269023895
1526617844.7631817,96200,0.14483603835105896
1526617850.1313114,96300,0.10387442260980606
1526617860.8947675,96500,0.17739291489124298
1526617871.6568913,96700,0.09475447982549667
1526617877.042281,96800,0.12068348377943039
1526617898.5336304,97200,0.11395333707332611
1526617903.9078631,97300,0.09102443605661392
1526617925.4151876,97700,0.14427264034748077
1526617930.7904692,97800,0.09281034022569656
1526617936.163661,97900,0.07969813048839569
1526617941.5331023,98000,0.08927556127309799
1526617957.6508312,98300,0.14870043098926544
1526617963.0272129,98400,0.09573045372962952
1526617968.3981323,98500,0.13049012422561646
1526617984.503652,98800,0.10750004649162292
