Wall time,Step,Value
1526612680.8258195,600,0.8075000047683716
1526612686.1436357,700,0.784375011920929
1526612707.4592514,1100,0.8475000262260437
1526612712.7912455,1200,0.8687499761581421
1526612723.4578826,1400,0.8475000262260437
1526612728.8017132,1500,0.8168749809265137
1526612734.1477711,1600,0.8431249856948853
1526612750.2129526,1900,0.7837499976158142
1526612755.5616095,2000,0.7762500047683716
1526612760.9143991,2100,0.7993749976158142
1526612782.3374434,2500,0.7987499833106995
1526612831.5609038,3400,0.8043749928474426
1526612847.6921458,3700,0.8162500262260437
1526612869.1580331,4100,0.8299999833106995
1526612879.9021041,4300,0.8418750166893005
1526612890.6364295,4500,0.871874988079071
1526612896.0002663,4600,0.8387500047683716
1526612906.7533026,4800,0.8693749904632568
1526612917.4993284,5000,0.8387500047683716
1526612922.883938,5100,0.8843749761581421
1526612938.9805357,5400,0.8725000023841858
1526612944.338728,5500,0.8893749713897705
1526612949.695469,5600,0.8525000214576721
1526612955.0452197,5700,0.8600000143051147
1526612960.398294,5800,0.8631250262260437
1526612981.795858,6200,0.8681250214576721
1526612992.8979087,6400,0.8762500286102295
1526613004.2580242,6600,0.862500011920929
1526613009.9998674,6700,0.8856250047683716
1526613015.824803,6800,0.8768749833106995
1526613021.3957791,6900,0.8725000023841858
1526613037.5785081,7200,0.8837500214576721
1526613042.956838,7300,0.9106249809265137
1526613048.3443978,7400,0.8799999952316284
1526613053.7425234,7500,0.8575000166893005
1526613080.9770255,8000,0.8737499713897705
1526613108.2868376,8500,0.875
1526613113.680432,8600,0.9012500047683716
1526613124.6480997,8800,0.890625
1526613130.08365,8900,0.8662499785423279
1526613135.4617372,9000,0.8981249928474426
1526613162.8509376,9500,0.9100000262260437
1526613206.6998067,10300,0.9143750071525574
1526613223.0393298,10600,0.9087499976158142
1526613228.5773013,10700,0.9175000190734863
1526613267.4809275,11400,0.9068750143051147
1526613284.0176494,11700,0.9131249785423279
1526613294.9884365,11900,0.9018750190734863
1526613327.8930118,12500,0.9106249809265137
1526613333.4545379,12600,0.9212499856948853
1526613338.9967537,12700,0.9337499737739563
1526613355.4221773,13000,0.9287499785423279
1526613360.815015,13100,0.9281250238418579
1526613399.2402916,13800,0.9206249713897705
1526613410.2907386,14000,0.9287499785423279
1526613421.2103138,14200,0.9256250262260437
1526613426.8015294,14300,0.9431250095367432
1526613432.3667397,14400,0.8868749737739563
1526613437.8678162,14500,0.9387500286102295
1526613470.9606695,15100,0.9281250238418579
1526613498.0806668,15600,0.9143750071525574
1526613508.8434753,15800,0.9193750023841858
1526613514.229326,15900,0.9181249737739563
1526613519.612958,16000,0.9081249833106995
1526613535.7666209,16300,0.9162499904632568
1526613551.9886425,16600,0.9131249785423279
1526613562.7864616,16800,0.8993750214576721
1526613568.1975434,16900,0.903124988079071
1526613584.4077353,17200,0.8912500143051147
1526613611.4828844,17700,0.925000011920929
1526613616.8914998,17800,0.9337499737739563
1526613622.2824945,17900,0.9237499833106995
1526613633.0866773,18100,0.9175000190734863
1526613649.7320313,18400,0.9368749856948853
1526613660.680003,18600,0.9331250190734863
1526613666.081345,18700,0.9125000238418579
1526613677.1049619,18900,0.9387500286102295
1526613688.012476,19100,0.9237499833106995
1526613693.4471807,19200,0.940625011920929
1526613731.707691,19900,0.9318749904632568
1526613775.3884013,20700,0.9312499761581421
1526613780.7882361,20800,0.8974999785423279
1526613786.3749774,20900,0.9256250262260437
1526613808.4394941,21300,0.9387500286102295
1526613824.6328397,21600,0.918749988079071
1526613841.297624,21900,0.9225000143051147
1526613863.5642276,22300,0.9118750095367432
1526613869.140999,22400,0.921875
1526613880.2069306,22600,0.9275000095367432
1526613891.2840884,22800,0.9068750143051147
1526613902.2255158,23000,0.9287499785423279
