Wall time,Step,Value
1526235466.867505,168,53.74409103393555
1526235480.8900917,475,64.35792541503906
1526235483.7257516,537,64.34547424316406
1526235486.0094736,587,64.86157989501953
1526235488.7994576,648,64.05216217041016
1526235524.876619,1437,75.44747924804688
1526235538.647505,1738,76.96537017822266
1526235564.8122814,2308,78.3892822265625
1526235568.5766945,2390,78.92689514160156
1526235573.0294783,2487,79.9102554321289
1526235610.7427776,3247,83.08036041259766
1526235667.9982948,4493,89.90492248535156
1526235699.864101,5135,87.86793518066406
1526235735.4063773,5908,91.7014389038086
1526235771.8213537,6700,91.0896224975586
1526235772.3726919,6712,87.48716735839844
1526235784.0800998,6967,93.55486297607422
1526235806.8973873,7464,90.33612823486328
1526235824.6645331,7799,88.85358428955078
1526235826.2747831,7834,85.9408187866211
1526235856.8695974,8499,88.23629760742188
1526235891.928615,9261,86.19017791748047
1526235901.50102,9469,87.83406066894531
1526235946.6957562,10400,87.3199234008789
1526235969.9798706,10906,85.83985900878906
1526235972.78532,10967,87.18095397949219
1526235998.8110402,11533,85.21556854248047
1526236018.870914,11970,85.44198608398438
1526236062.9673493,12878,83.36904907226562
1526236070.2008579,13035,79.1201400756836
1526236128.1741655,14295,80.8935775756836
1526236145.3899848,14669,81.23600769042969
1526236150.4963777,14780,88.10731506347656
1526236214.395977,16117,78.65412139892578
1526236248.4531314,16858,82.33293151855469
1526236269.5697,17318,80.52410125732422
1526236282.3167877,17544,82.9513168334961
1526236378.7346582,19641,75.68285369873047
1526236400.4907658,20063,79.00891876220703
1526236422.4448483,20540,75.91006469726562
1526236424.238597,20579,74.20902252197266
1526236436.9854763,20856,75.19377899169922
1526236447.3419986,21081,77.74049377441406
1526236450.2861805,21145,81.34205627441406
1526236458.3405192,21320,77.58653259277344
1526236504.8704076,22331,77.97943115234375
1526236506.158554,22359,76.70055389404297
1526236551.2147512,23287,74.38246154785156
1526236554.6568158,23362,77.7952651977539
1526236557.6861274,23428,79.82305908203125
1526236568.8465621,23671,77.00333404541016
1526236570.2692595,23702,73.90464782714844
1526236590.7456515,24148,78.61001586914062
1526236598.779113,24323,75.33175659179688
1526236617.3690183,24728,71.64110565185547
1526236626.8731768,24935,78.00112915039062
1526236643.914229,25254,73.31488037109375
1526236714.9914696,26798,76.01185607910156
1526236817.5702665,28971,70.0243911743164
1526236818.7680492,28997,76.64761352539062
1526236857.1853337,29830,72.09393310546875
1526236889.131391,30471,69.48087310791016
1526236895.6714294,30613,72.24595642089844
1526236900.0072913,30707,75.47187805175781
1526236933.988957,31444,73.32784271240234
1526236956.7149136,31937,72.05880737304688
1526236979.7266338,32436,71.81314086914062
1526237016.475485,33182,73.89006805419922
1526237042.0940773,33738,74.30187225341797
1526237042.6455464,33750,69.94524383544922
1526237044.303996,33786,74.51656341552734
1526237046.7960877,33840,71.676025390625
1526237048.5029378,33877,76.24334716796875
1526237050.206429,33914,73.99148559570312
1526237070.9019845,34363,69.0387954711914
1526237078.4120085,34526,73.28446197509766
1526237081.820852,34600,71.8617935180664
1526237124.9381924,35484,70.57350158691406
1526237146.5997014,35954,69.92122650146484
1526237150.4739625,36038,69.31499481201172
1526237177.7616177,36630,71.26699829101562
1526237179.1439416,36660,75.488037109375
1526237187.9457858,36851,69.8239974975586
1526237204.1762736,37203,71.41148376464844
1526237217.3968985,37490,69.57572937011719
1526237232.4401333,37765,71.6280288696289
1526237237.599482,37877,69.68128967285156
1526237276.501975,38721,71.13542938232422
1526237282.0405126,38841,73.44941711425781
1526237303.051536,39297,70.58108520507812
1526237321.7563238,39703,68.99790954589844
1526237374.4162853,40794,74.0618667602539
1526237396.4047682,41272,67.96585845947266
1526237436.0985043,42135,72.28805541992188
1526237451.470408,42469,72.78095245361328
1526237507.8079844,43640,70.07362365722656
1526237511.123801,43712,73.8564682006836
1526237524.1181588,43994,73.8487319946289
1526237533.660248,44201,70.77145385742188
1526237536.0110116,44252,72.37843322753906
1526237538.4530728,44305,73.36080932617188
1526237562.0545387,44817,74.36019897460938
1526237568.9096732,44965,68.49471282958984
1526237590.1873195,45373,72.1991958618164
1526237596.5117464,45508,71.55953216552734
1526237603.4752676,45659,70.37116241455078
1526237634.6489048,46335,69.38751983642578
1526237638.2914693,46414,71.2303695678711
1526237702.0077863,47745,68.63016510009766
1526237712.4213357,47971,73.36524963378906
1526237722.147913,48182,71.08055114746094
1526237772.4359033,49273,71.76828002929688
1526237810.9530773,50057,71.89385986328125
1526237846.088018,50820,74.99976348876953
1526237860.5808978,51135,72.26451110839844
1526237864.8585215,51228,73.86384582519531
1526237891.1459007,51799,73.20391845703125
1526237944.5646262,52907,73.98851013183594
1526237953.1396844,53093,69.90481567382812
1526237970.493745,53469,75.15248107910156
1526237988.6612623,53863,73.2837142944336
1526238032.1588116,54808,69.87552642822266
1526238105.093385,56338,75.48336791992188
1526238113.580351,56522,70.29747009277344
1526238127.3709295,56821,72.44404602050781
1526238217.3147938,58720,70.72354125976562
1526238218.5568311,58747,70.46897888183594
1526238219.337703,58764,74.5136489868164
1526238286.8908045,60180,75.4100112915039
1526238287.1668978,60186,70.9182357788086
1526238300.542385,60476,72.98794555664062
1526238377.3138103,62140,71.87174224853516
1526238450.3748312,63672,71.89960479736328
1526238489.5953636,64522,73.16877746582031
1526238543.734663,65644,73.73229217529297
